date,asset,value,quality,size,future_return
2025-07-24,DUNE,0.826456,0.411918,21.759474,-0.00069724
2025-07-25,DUNE,0.757486,0.385468,20.707036,0.00406763
2025-07-28,DUNE,0.834616,0.411982,21.466448,0.00546771
2025-07-29,DUNE,0.637316,0.464352,20.265053,-0.00619792
2025-07-30,DUNE,0.921414,0.323541,21.761998,0.01204123
2025-07-31,DUNE,0.793388,0.332504,20.411417,-0.00301481
2025-08-01,DUNE,0.630125,0.44026,20.363411,0.01295638
2025-08-04,DUNE,0.88443,0.286056,20.763001,0.0009953
2025-08-05,DUNE,0.933518,0.350199,20.629288,0.00431675
2025-08-06,DUNE,0.835606,0.329768,21.776199,-2.631e-05
2025-08-07,DUNE,0.780231,0.403203,20.787345,-0.00022711
2025-08-08,DUNE,0.855301,0.371022,21.609068,0.0187694
2025-08-11,DUNE,0.946565,0.326252,21.62088,-0.00260472
2025-08-12,DUNE,0.785682,0.306164,21.428955,0.00107103
2025-08-13,DUNE,0.811818,0.216912,20.811982,-0.01648399
2025-08-14,DUNE,0.738864,0.278829,21.603308,-0.01711548
2025-08-15,DUNE,1.137908,0.289487,20.847557,-0.00997965
2025-08-18,DUNE,0.697292,0.404507,21.035926,-0.0078353
2025-08-19,DUNE,0.950215,0.346645,20.31552,0.00880073
2025-08-20,DUNE,0.832006,0.349711,21.654043,-0.00646124
2025-08-21,DUNE,0.649294,0.513132,20.258984,-0.01438496
2025-08-22,DUNE,0.84413,0.330065,20.863241,0.00156548
2025-08-25,DUNE,0.723659,0.254942,21.637625,0.01254665
2025-08-26,DUNE,0.925801,0.421784,21.352315,-0.01561059
2025-08-27,DUNE,0.862347,0.381649,21.466008,-0.00129442
2025-08-28,DUNE,0.942864,0.257075,21.421618,0.0026816
2025-08-29,DUNE,0.919527,0.450446,21.106053,0.00179177
2025-09-01,DUNE,0.821893,0.28894,21.121797,-0.00749364
2025-09-02,DUNE,0.805938,0.317229,21.511792,-0.01313694
2025-09-03,DUNE,0.711602,0.543145,21.13841,0.00737783
2025-09-04,DUNE,0.866511,0.587421,20.881028,0.00252362
2025-09-05,DUNE,0.750481,0.465908,20.819895,-0.00667346
2025-09-08,DUNE,0.823781,0.402252,21.675674,-0.0020876
2025-09-09,DUNE,0.742891,0.487423,20.846466,0.00276486
2025-09-10,DUNE,0.655713,0.276081,21.463122,-0.00211895
2025-09-11,DUNE,0.727039,0.483752,21.382794,0.00275451
2025-09-12,DUNE,0.865867,0.391794,21.708733,0.00242297
2025-09-15,DUNE,1.007707,0.384931,21.579722,-0.00025388
2025-09-16,DUNE,0.837108,0.433491,21.480178,-0.00111728
2025-09-17,DUNE,0.8476,0.233962,20.853999,-0.00034126
2025-09-18,DUNE,0.875572,0.378063,19.168744,-0.00894974
2025-09-19,DUNE,0.727774,0.262916,21.487658,-0.00862653
2025-09-22,DUNE,0.815196,0.327936,21.492022,-0.00419999
2025-09-23,DUNE,0.958495,0.325613,21.427063,0.00722296
2025-09-24,DUNE,0.971719,0.324514,21.706714,-0.0012255
2025-09-25,DUNE,0.918307,0.311271,20.471621,0.00382096
2025-09-26,DUNE,0.761545,0.328494,21.536206,-0.0082896
2025-09-29,DUNE,0.9663,0.166665,21.35158,-0.00172985
2025-09-30,DUNE,0.798079,0.538637,20.784454,-0.00328621
2025-10-01,DUNE,0.877723,0.65493,21.120317,-0.00874971
2025-10-02,DUNE,0.692565,0.549892,20.91278,0.00304669
2025-10-03,DUNE,0.771194,0.269334,21.088394,0.00487587
2025-10-06,DUNE,0.776986,0.27248,20.662897,0.00038306
2025-10-07,DUNE,0.87473,0.255911,21.70809,-0.00320947
2025-10-08,DUNE,0.820876,0.25761,21.227387,0.00702
2025-10-09,DUNE,0.908463,0.372112,20.890858,-0.00635962
2025-10-10,DUNE,0.97531,0.332048,21.563261,0.01329233
2025-10-13,DUNE,0.662634,0.432063,21.027372,0.00394866
2025-10-14,DUNE,0.936145,0.446331,20.312496,-0.00229724
2025-10-15,DUNE,0.854443,0.452209,20.835511,0.00527642
2025-10-16,DUNE,0.991246,0.315913,21.434681,0.00278618
2025-10-17,DUNE,0.849484,0.427276,21.407698,0.00118559
2025-10-20,DUNE,0.952089,0.472601,20.237052,-0.00939927
2025-10-21,DUNE,0.942562,0.290699,21.129151,0.00115298
2025-10-22,DUNE,0.788036,0.364696,20.613722,-0.01526718
2025-10-23,DUNE,0.956312,0.474674,21.512309,0.01382364
2025-10-24,DUNE,0.940773,0.268728,21.397996,-0.00751036
2025-10-27,DUNE,0.695964,0.434765,20.433436,0.00211812
2025-10-28,DUNE,0.916126,0.417887,21.395422,0.00329517
2025-10-29,DUNE,0.911968,0.432921,21.398626,-0.00043991
2025-10-30,DUNE,0.996274,0.254937,21.44362,-0.00164398
2025-10-31,DUNE,0.786994,0.293464,19.516549,-0.0019196
2025-11-03,DUNE,0.76748,0.326825,21.074396,-0.00602543
2025-11-04,DUNE,0.869329,0.366426,21.166465,0.00088689
2025-11-05,DUNE,0.680028,0.621577,19.538983,-0.00395513
2025-11-06,DUNE,1.135019,0.359755,20.160685,0.00826946
2025-11-07,DUNE,0.914215,0.44379,21.352664,-0.0002853
2025-11-10,DUNE,0.90981,0.397162,20.270054,0.00336066
2025-11-11,DUNE,0.841063,0.571454,19.217311,-0.00153066
2025-11-12,DUNE,0.798503,0.315655,21.036173,0.00185787
2025-11-13,DUNE,1.004037,0.360678,19.686798,-0.00293649
2025-11-14,DUNE,0.734234,0.287286,20.429842,-0.00479735
2025-11-17,DUNE,0.909702,0.47802,20.040293,-0.0001727
2025-11-18,DUNE,1.072886,0.350666,21.649158,0.00394595
2025-11-19,DUNE,0.867223,0.451782,21.66358,0.00694806
2025-11-20,DUNE,0.853092,0.462367,21.651787,-0.00794543
2025-11-21,DUNE,0.863832,0.216327,20.975439,0.00243601
2025-11-24,DUNE,0.868602,0.387894,21.27781,
2023-01-02,ECHO,0.128039,0.481678,21.496075,0.00218531
2023-01-03,ECHO,0.326448,0.468821,21.42774,-0.00137191
2023-01-04,ECHO,0.311746,0.525572,20.962812,0.0003674
2023-01-05,ECHO,-0.079381,0.70768,20.672054,0.01054074
2023-01-06,ECHO,0.229626,0.565425,19.507706,-0.0038982
2023-01-09,ECHO,0.205064,0.641815,21.47751,0.01733276
2023-01-10,ECHO,0.331571,0.546821,20.846274,-0.00620832
2023-01-11,ECHO,0.309106,0.493805,21.647457,-0.00063096
2023-01-12,ECHO,0.426232,0.483942,20.718842,-0.01567746
2023-01-13,ECHO,0.329219,0.334337,20.925599,-0.00652204
2023-01-16,ECHO,-0.005557,0.613162,21.24389,0.0004215
2023-01-17,ECHO,0.142739,0.666632,20.775583,0.01069984
2023-01-18,ECHO,0.069598,0.529418,20.715132,0.00192532
2023-01-19,ECHO,0.230472,0.554353,19.860167,0.005213
2023-01-20,ECHO,0.286045,0.375828,21.339249,0.00776279
2023-01-23,ECHO,0.207693,0.559707,21.184394,-0.00338469
2023-01-24,ECHO,0.085733,0.392613,21.768892,0.01144925
2023-01-25,ECHO,0.346953,0.528168,21.008837,0.00679668
2023-01-26,ECHO,0.410269,0.590818,20.86072,0.00788124
2023-01-27,ECHO,0.288603,0.527849,21.399757,0.00106259
2023-01-30,ECHO,0.184147,0.600278,21.053677,-0.00229587
2023-01-31,ECHO,0.339034,0.496305,19.409304,0.00293137
2023-02-01,ECHO,-0.075482,0.472118,21.464169,0.00273899
2023-02-02,ECHO,0.398668,0.383875,20.313815,0.00119218
2023-02-03,ECHO,0.418919,0.504476,21.620097,-0.0110024
2023-02-06,ECHO,0.129632,0.59759,21.759664,-0.00897087
2023-02-07,ECHO,0.128974,0.46571,21.082009,-0.00706036
2023-02-08,ECHO,0.315235,0.388843,21.502446,0.00362113
2023-02-09,ECHO,0.309823,0.572674,21.267537,-0.01274819
2023-02-10,ECHO,0.349004,0.678865,21.059272,0.00695612
2023-02-13,ECHO,0.370512,0.379932,20.723558,0.0018844
2023-02-14,ECHO,-0.002076,0.455431,20.167641,0.01149787
2023-02-15,ECHO,0.30762,0.365987,21.69858,-0.003836
2023-02-16,ECHO,0.273942,0.531799,20.739943,0.00448912
2023-02-17,ECHO,0.005702,0.695709,21.360333,0.00065714
2023-02-20,ECHO,-0.075237,0.934249,21.501907,-0.00476911
2023-02-21,ECHO,0.280293,0.494375,21.760978,0.01100593
2023-02-22,ECHO,0.309734,0.492452,19.989737,0.00495373
2023-02-23,ECHO,0.196467,0.945011,21.688278,-0.00375417
2023-02-24,ECHO,0.333069,0.522573,21.343663,-0.00521113
2023-02-27,ECHO,0.207024,0.608078,21.738257,0.00625533
2023-02-28,ECHO,0.214383,0.475829,21.336393,7.426e-05
2023-03-01,ECHO,0.292092,0.533039,21.197887,-0.00185598
2023-03-02,ECHO,0.125712,0.341733,21.353417,0.00406915
2023-03-03,ECHO,0.095453,0.579797,21.400682,-0.01302196
2023-03-06,ECHO,0.160546,0.587145,20.007796,-0.0074951
2023-03-07,ECHO,0.188986,0.584453,21.088575,-0.006619
2023-03-08,ECHO,0.334032,0.335358,21.332149,-0.01127573
2023-03-09,ECHO,0.398257,0.52497,20.744258,0.00171756
2023-03-10,ECHO,-0.017263,0.771239,21.576501,-0.00476661
2023-03-13,ECHO,0.447132,0.497278,21.678411,-0.00825175
2023-03-14,ECHO,0.181063,0.535185,21.572329,0.00693325
2023-03-15,ECHO,0.414737,0.672242,20.395663,0.00405083
2023-03-16,ECHO,0.156028,0.674206,21.271394,0.00988128
2023-03-17,ECHO,0.308227,0.527637,21.271983,0.00049347
2023-03-20,ECHO,0.270965,0.690714,20.410676,0.01725598
2023-03-21,ECHO,0.37073,0.346642,21.645285,0.0102871
2023-03-22,ECHO,0.09512,0.666614,20.994833,-0.01525617
2023-03-23,ECHO,0.424468,0.357914,21.492903,0.00677869
2023-03-24,ECHO,0.308047,0.507681,21.167473,0.00907137
2023-03-27,ECHO,0.099605,0.736185,21.456184,0.00828645
2023-03-28,ECHO,0.204732,0.518188,21.077683,-0.00937141
2023-03-29,ECHO,0.156295,0.545998,19.465247,-0.0011996
2023-03-30,ECHO,0.246317,0.493774,20.651776,-0.00720741
2023-03-31,ECHO,0.196663,0.490999,21.769943,-0.0005577
2023-04-03,ECHO,0.330142,0.576643,21.560187,0.00260425
2023-04-04,ECHO,0.22977,0.534247,20.57505,0.00861271
2023-04-05,ECHO,0.310688,0.450892,21.24228,-0.01098764
2023-04-06,ECHO,0.265564,0.531747,21.226044,-0.0059472
2023-04-07,ECHO,0.047992,0.465544,21.024471,-0.00589469
2023-04-10,ECHO,0.55799,0.268995,21.634439,-0.00190658
2023-04-11,ECHO,0.358083,0.574678,21.748001,0.00883552
2023-04-12,ECHO,0.340144,0.577179,20.489061,0.00426216
2023-04-13,ECHO,0.068818,0.568036,21.30163,-0.00055017
2023-04-14,ECHO,0.25188,0.534539,21.215616,0.00222829
2023-04-17,ECHO,0.205495,0.553266,21.16185,-0.00359205
2023-04-18,ECHO,0.382009,0.400343,20.404911,-0.00169274
2023-04-19,ECHO,0.247208,0.622231,21.779227,-0.00284876
2023-04-20,ECHO,0.171698,0.661292,21.164494,-0.00335584
2023-04-21,ECHO,0.238278,0.644428,21.41892,-0.00562135
2023-04-24,ECHO,0.250851,0.578867,21.413438,0.00569118
2023-04-25,ECHO,0.257244,0.392854,21.597977,-0.00374278
2023-04-26,ECHO,0.367138,0.593454,20.903665,-0.00352806
2023-04-27,ECHO,0.40799,0.518371,21.786884,-0.00253295
2023-04-28,ECHO,0.266903,0.632911,20.766879,-0.00158655
2023-05-01,ECHO,0.036341,0.522002,20.507812,0.00127324
2023-05-02,ECHO,0.292445,0.536681,21.676292,0.00114412
2023-05-03,ECHO,0.224546,0.603725,21.528645,0.00346862
2023-05-04,ECHO,0.330544,0.547666,21.768043,0.00187058
2023-05-05,ECHO,0.41857,0.375532,21.15375,-0.00017313
2023-05-08,ECHO,0.213984,0.718497,20.405206,0.00441307
2023-05-09,ECHO,0.284872,0.480533,20.917502,-0.00103653
2023-05-10,ECHO,0.205148,0.540228,21.035423,0.00255824
2023-05-11,ECHO,0.324347,0.460364,21.396699,0.00082921
2023-05-12,ECHO,0.236611,0.696319,21.192984,-0.01607088
2023-05-15,ECHO,0.216239,0.510349,21.550237,-0.00127304
2023-05-16,ECHO,0.430063,0.478058,20.092251,0.00476885
2023-05-17,ECHO,0.322785,0.499105,21.644979,-0.00020185
2023-05-18,ECHO,0.368792,0.550053,21.693185,-0.00253456
2023-05-19,ECHO,0.244875,0.51058,20.04845,-0.00389431
2023-05-22,ECHO,0.191649,0.535979,21.155022,0.01172005
2023-05-23,ECHO,0.346638,0.400766,21.545348,-0.00144904
2023-05-24,ECHO,0.077822,0.638611,21.1345,0.00786104
2023-05-25,ECHO,0.542745,0.323934,21.39427,0.0059395
2023-05-26,ECHO,0.247615,0.572489,21.238587,-0.00485814
2023-05-29,ECHO,0.288227,0.475627,20.737257,-0.00086958
2023-05-30,ECHO,0.063577,0.591515,21.120142,-0.00932049
2023-05-31,ECHO,0.187278,0.442326,21.562068,-0.02209789
2023-06-01,ECHO,0.268725,0.513255,21.372317,0.01353531
2023-06-02,ECHO,0.112017,0.421164,21.735603,0.00055535
2023-06-05,ECHO,0.12847,0.527934,19.558575,-0.00525577
2023-06-06,ECHO,0.287497,0.603955,21.696991,0.00201255
2023-06-07,ECHO,0.306305,0.510141,20.1717,-0.00325049
2023-06-08,ECHO,0.254226,0.610902,21.405182,0.01099109
2023-06-09,ECHO,0.358572,0.599542,21.69459,-0.00197991
2023-06-12,ECHO,0.329557,0.364246,20.583983,-0.00656111
2023-06-13,ECHO,0.245939,0.559635,20.40986,0.01952393
2023-06-14,ECHO,0.202807,0.413759,20.539395,0.00628466
2023-06-15,ECHO,0.345231,0.639663,21.525983,0.00553151
2023-06-16,ECHO,0.356082,0.512372,21.332645,0.00262396
2023-06-19,ECHO,0.371515,0.611712,21.713235,0.0113098
2023-06-20,ECHO,0.284557,0.558036,19.818738,-0.01139916
2023-06-21,ECHO,0.099226,0.556792,21.156974,0.00906092
2023-06-22,ECHO,0.243304,0.530551,20.382105,-0.01033808
2023-06-23,ECHO,0.127409,0.674117,21.668687,0.0096763
2023-06-26,ECHO,0.19686,0.612656,21.164526,-0.00175677
2023-06-27,ECHO,0.154091,0.599328,21.390718,-0.00903898
2023-06-28,ECHO,0.384995,0.517757,20.758641,-0.00109694
2023-06-29,ECHO,0.232428,0.790434,20.810699,-0.00085834
2023-06-30,ECHO,0.220745,0.676977,21.080165,0.00293206
2023-07-03,ECHO,0.434787,0.418198,21.299086,-0.00046827
2023-07-04,ECHO,0.312703,0.469072,21.686642,0.01083505
2023-07-05,ECHO,0.344052,0.623519,21.726205,-0.00178368
2023-07-06,ECHO,0.26673,0.725582,20.517928,0.00037889
2023-07-07,ECHO,0.543896,0.629964,21.093779,-0.00333623
2023-07-10,ECHO,0.568118,0.39143,20.491754,0.00805512
2023-07-11,ECHO,0.356156,0.479011,20.87353,-0.00742672
2023-07-12,ECHO,0.386992,0.53617,20.658293,-0.0005216
2023-07-13,ECHO,0.312076,0.679752,20.59606,0.00735433
2023-07-14,ECHO,0.207523,0.429915,21.586802,0.00757681
2023-07-17,ECHO,0.277562,0.616523,21.418881,0.00907212
2023-07-18,ECHO,0.405783,0.341409,20.725716,0.00815517
2023-07-19,ECHO,0.287987,0.485685,20.737036,0.00222266
2023-07-20,ECHO,0.250857,0.600427,21.630998,-0.00290506
2023-07-21,ECHO,0.379806,0.56318,19.824525,-0.00086105
2023-07-24,ECHO,0.136662,0.6147,21.752867,0.00198791
2023-07-25,ECHO,0.367954,0.595968,21.479733,-0.00499159
2023-07-26,ECHO,0.453174,0.530099,20.669227,-0.00117551
2023-07-27,ECHO,0.269031,0.31347,21.236179,-0.00309902
2023-07-28,ECHO,0.377329,0.409194,20.805236,-0.00409429
2023-07-31,ECHO,0.212196,0.588114,21.331163,0.00205949
2023-08-01,ECHO,0.386346,0.506033,21.457627,0.02105731
2023-08-02,ECHO,0.313779,0.398718,21.144565,-7.164e-05
2023-08-03,ECHO,0.34573,0.593976,20.936541,0.00900829
2023-08-04,ECHO,0.393545,0.540665,21.37231,-0.00113672
2023-08-07,ECHO,0.501242,0.494152,21.4754,0.00054406
2023-08-08,ECHO,0.546953,0.465875,21.585608,-0.00580654
2023-08-09,ECHO,0.432027,0.468616,21.180514,0.00265541
2023-08-10,ECHO,0.370024,0.42597,21.738433,0.00569927
2023-08-11,ECHO,0.437996,0.585403,20.848208,0.00525071
2023-08-14,ECHO,0.37325,0.413787,20.560988,-8.15e-06
2023-08-15,ECHO,0.329272,0.395688,21.650646,0.00570622
2023-08-16,ECHO,0.297431,0.620993,20.900608,-0.00946292
2023-08-17,ECHO,0.337762,0.500021,20.685883,-0.00293357
2023-08-18,ECHO,0.339938,0.716044,21.1379,0.00911822
2023-08-21,ECHO,0.412392,0.614043,21.38462,4.29e-06
2023-08-22,ECHO,0.336214,0.43458,21.088523,0.00242371
2023-08-23,ECHO,0.292725,0.650267,21.604991,0.00246792
2023-08-24,ECHO,0.265954,0.624083,21.72864,-0.00838085
2023-08-25,ECHO,0.366296,0.451413,19.693086,0.00769614
2023-08-28,ECHO,0.470884,0.423742,20.800689,-0.00887051
2023-08-29,ECHO,0.209567,0.549034,21.574306,-9.429e-05
2023-08-30,ECHO,0.309302,0.450236,19.767824,0.0082982
2023-08-31,ECHO,0.240506,0.693291,21.345776,0.01282
2023-09-01,ECHO,0.492178,0.420662,20.932636,0.00042457
2023-09-04,ECHO,0.330141,0.599368,21.46282,0.00075028
2023-09-05,ECHO,0.466206,0.589816,21.119727,-0.00715502
2023-09-06,ECHO,0.432226,0.475269,21.706235,0.00398143
2023-09-07,ECHO,0.258273,0.492305,20.374011,0.00230599
2023-09-08,ECHO,0.171863,0.474581,21.406386,0.00189332
2023-09-11,ECHO,0.464453,0.555925,21.844264,-0.00551125
2023-09-12,ECHO,0.313678,0.527968,21.715202,0.00506942
2023-09-13,ECHO,0.251405,0.580209,21.517109,0.01345014
2023-09-14,ECHO,0.525674,0.429661,20.443525,0.00117954
2023-09-15,ECHO,0.335568,0.452629,21.238431,0.00175329
2023-09-18,ECHO,0.466971,0.571673,20.846173,0.00556654
2023-09-19,ECHO,0.337473,0.515193,19.399408,-0.00925846
2023-09-20,ECHO,0.480832,0.638426,20.197899,0.00157305
2023-09-21,ECHO,0.383707,0.467208,21.261457,0.02313052
2023-09-22,ECHO,0.440135,0.450349,21.640605,-0.00409535
2023-09-25,ECHO,0.340554,0.432108,21.760072,-0.01025354
2023-09-26,ECHO,0.350241,0.421685,21.705804,0.00948736
2023-09-27,ECHO,0.437896,0.445725,21.278924,-0.00640489
2023-09-28,ECHO,0.270472,0.443426,21.030162,-0.00167718
2023-09-29,ECHO,0.246247,0.795544,21.521266,0.00295153
2023-10-02,ECHO,0.349767,0.61048,21.655034,-0.00216519
2023-10-03,ECHO,0.377134,0.717247,21.408036,-0.00408286
2023-10-04,ECHO,0.297914,0.505926,20.75968,-0.00675869
2023-10-05,ECHO,0.476242,0.300351,21.780925,0.01078842
2023-10-06,ECHO,0.405625,0.403639,20.139109,0.0083317
2023-10-09,ECHO,0.406371,0.672032,21.430021,-0.0060887
2023-10-10,ECHO,0.274194,0.571727,20.70513,-0.00049798
2023-10-11,ECHO,0.457395,0.618763,20.022441,-0.00500182
2023-10-12,ECHO,0.260776,0.657841,21.440274,-0.00169209
2023-10-13,ECHO,0.342301,0.337773,21.440115,-0.00508977
2023-10-16,ECHO,0.37301,0.492817,21.394123,-0.01215411
2023-10-17,ECHO,0.500808,0.521729,21.829567,-0.01200673
2023-10-18,ECHO,0.398412,0.73511,21.528282,0.0123888
2023-10-19,ECHO,0.728293,0.453485,21.218083,-0.00635018
2023-10-20,ECHO,0.237723,0.837111,20.572612,0.00302016
2023-10-23,ECHO,0.384314,0.403128,20.089903,0.00207543
2023-10-24,ECHO,0.333831,0.48866,21.468105,0.00425205
2023-10-25,ECHO,0.558753,0.27794,21.429385,-0.00424671
2023-10-26,ECHO,0.264341,0.687389,21.71081,0.00687009
2023-10-27,ECHO,0.464405,0.558495,21.258467,-0.01158104
2023-10-30,ECHO,0.662871,0.363477,21.120954,0.00099023
2023-10-31,ECHO,0.301696,0.42147,21.570882,-0.00123034
2023-11-01,ECHO,0.360259,0.477633,20.903534,0.00781895
2023-11-02,ECHO,0.475932,0.471152,20.708815,-0.00329261
2023-11-03,ECHO,0.478304,0.498718,21.416998,-0.00133276
2023-11-06,ECHO,0.433496,0.449491,20.851328,0.01106647
2023-11-07,ECHO,0.432685,0.648874,21.513852,0.01545103
2023-11-08,ECHO,0.530757,0.406874,20.240205,-0.003977
2023-11-09,ECHO,0.273301,0.432492,21.837912,-0.00174002
2023-11-10,ECHO,0.332212,0.469102,21.615112,0.00466842
2023-11-13,ECHO,0.263262,0.435674,20.954577,0.00371148
2023-11-14,ECHO,0.348869,0.508477,20.831857,0.0011599
2023-11-15,ECHO,0.31118,0.513436,21.889073,0.00545954
2023-11-16,ECHO,0.408811,0.395683,20.310779,0.00472977
2023-11-17,ECHO,0.340436,0.656805,21.221459,0.00662894
2023-11-20,ECHO,0.219533,0.579559,21.438271,-0.01114384
2023-11-21,ECHO,0.326173,0.503359,21.083999,-0.00326942
2023-11-22,ECHO,0.216047,0.58258,21.279702,0.00195301
2023-11-23,ECHO,0.550667,0.474165,20.174881,-0.00764534
2023-11-24,ECHO,0.323982,0.480563,21.48331,-0.00247221
2023-11-27,ECHO,0.258857,0.625093,21.426152,-0.00715641
2023-11-28,ECHO,0.329808,0.617147,21.464302,-0.00741257
2023-11-29,ECHO,0.340638,0.582835,21.25709,-0.00756663
2023-11-30,ECHO,0.384825,0.53893,21.78765,0.00312679
2023-12-01,ECHO,0.324669,0.730483,20.042291,0.00255841
2023-12-04,ECHO,0.289268,0.520646,20.880698,-0.00831702
2023-12-05,ECHO,0.342514,0.429489,20.65349,-0.0010559
2023-12-06,ECHO,0.525823,0.552857,21.027404,0.00512333
2023-12-07,ECHO,0.259271,0.552488,21.376371,0.01902811
2023-12-08,ECHO,0.445432,0.562237,20.101673,-0.01046369
2023-12-11,ECHO,0.376095,0.405867,21.813986,0.00412761
2023-12-12,ECHO,0.308457,0.694066,20.760555,0.00990732
2023-12-13,ECHO,0.579678,0.437368,21.69397,0.00087759
2023-12-14,ECHO,0.395117,0.60103,21.916935,0.00677823
2023-12-15,ECHO,0.589555,0.468631,20.166528,0.01770434
2023-12-18,ECHO,0.6377,0.31999,21.351389,-0.01742558
2023-12-19,ECHO,0.456333,0.319844,20.867352,0.00312303
2023-12-20,ECHO,0.423634,0.445786,21.803133,0.01276698
2023-12-21,ECHO,0.451725,0.390093,21.771909,-0.00187115
2023-12-22,ECHO,0.217377,0.464614,19.935211,0.00223877
2023-12-25,ECHO,0.574681,0.445218,21.744094,-0.01145264
2023-12-26,ECHO,0.222176,0.619208,21.52393,-0.00100308
2023-12-27,ECHO,0.539231,0.520106,21.383828,0.00919124
2023-12-28,ECHO,0.475963,0.528731,21.769661,-0.00526726
2023-12-29,ECHO,0.407264,0.334023,19.792387,-0.00506244
2024-01-01,ECHO,0.783726,0.421251,20.316263,0.00812393
2024-01-02,ECHO,0.402094,0.516874,21.919749,0.01355035
2024-01-03,ECHO,0.23113,0.817546,21.409782,-0.00171315
2024-01-04,ECHO,0.2447,0.553719,21.300678,-0.00424575
2024-01-05,ECHO,0.588385,0.531193,21.564629,0.00283958
2024-01-08,ECHO,0.823911,0.38667,21.442526,-0.00022403
2024-01-09,ECHO,0.366917,0.528331,21.093988,-0.0069379
2024-01-10,ECHO,0.373644,0.391801,19.981814,-0.00020188
2024-01-11,ECHO,0.241149,0.36587,19.875924,0.00305595
2024-01-12,ECHO,0.350636,0.453814,21.592663,-0.00599067
2024-01-15,ECHO,0.407531,0.75809,21.434044,0.00930715
2024-01-16,ECHO,0.480855,0.442919,20.58076,0.00533289
2024-01-17,ECHO,0.505373,0.50843,21.354784,0.00118014
2024-01-18,ECHO,0.486011,0.409831,21.81658,0.0093841
2024-01-19,ECHO,0.318392,0.536757,21.424564,0.00772275
2024-01-22,ECHO,0.542794,0.535474,20.903604,-0.00141259
2024-01-23,ECHO,0.289774,0.345415,20.776536,0.00767042
2024-01-24,ECHO,0.292317,0.292169,21.254916,0.01478997
2024-01-25,ECHO,0.763812,0.456068,21.15546,0.00395457
2024-01-26,ECHO,0.466562,0.561852,21.967742,-0.00209398
2024-01-29,ECHO,0.429833,0.462935,20.793719,-0.00434017
2024-01-30,ECHO,0.644742,0.414701,21.106889,-0.00507035
2024-01-31,ECHO,0.299427,0.538005,21.657092,-0.00357716
2024-02-01,ECHO,0.56404,0.272097,20.841567,-0.01101992
2024-02-02,ECHO,0.477014,0.581503,21.53886,-7.301e-05
2024-02-05,ECHO,0.575039,0.504882,21.769249,0.00607741
2024-02-06,ECHO,0.09684,0.624828,21.154051,-0.0030171
2024-02-07,ECHO,0.386735,0.475723,21.669917,0.0111093
2024-02-08,ECHO,0.488839,0.768661,21.646216,-0.01836299
2024-02-09,ECHO,0.463114,0.544113,21.6841,-2.348e-05
2024-02-12,ECHO,0.57621,0.53756,21.935377,0.0134255
2024-02-13,ECHO,0.425581,0.451977,19.593647,0.00584709
2024-02-14,ECHO,0.192874,0.5103,21.856976,0.00057778
2024-02-15,ECHO,0.345213,0.636485,20.995548,0.01493349
2024-02-16,ECHO,0.511418,0.351156,21.603836,-0.0041235
2024-02-19,ECHO,0.458499,0.571315,21.690526,-0.00121502
2024-02-20,ECHO,0.56979,0.429418,19.976454,-0.01408256
2024-02-21,ECHO,0.398797,0.522276,20.905384,0.00625496
2024-02-22,ECHO,0.333441,0.571515,21.859043,0.0045714
2024-02-23,ECHO,0.430244,0.501086,21.393266,-0.01494209
2024-02-26,ECHO,0.524455,0.490852,21.069859,-0.00962071
2024-02-27,ECHO,0.449246,0.633041,20.546223,0.00015306
2024-02-28,ECHO,0.75148,0.529579,21.474522,0.00408498
2024-02-29,ECHO,0.320126,0.603904,20.778652,0.00415889
2024-03-01,ECHO,0.520016,0.525144,20.919439,-0.0017841
2024-03-04,ECHO,0.555353,0.525984,21.598482,0.00890082
2024-03-05,ECHO,0.726016,0.439215,21.650062,0.0045526
2024-03-06,ECHO,0.472701,0.346094,21.581859,0.00838219
2024-03-07,ECHO,0.437278,0.343502,21.931735,-0.00785011
2024-03-08,ECHO,0.417385,0.404877,21.358479,-0.00845808
2024-03-11,ECHO,0.613805,0.428167,19.857298,0.00399984
2024-03-12,ECHO,0.242246,0.452122,21.820325,0.01335604
2024-03-13,ECHO,0.303632,0.626315,20.231457,0.00670446
2024-03-14,ECHO,0.333012,0.575584,21.769153,0.00026856
2024-03-15,ECHO,0.370299,0.555712,21.929914,0.00225763
2024-03-18,ECHO,0.316432,0.371365,21.880095,-0.00327082
2024-03-19,ECHO,0.509841,0.595703,21.48446,-0.00321281
2024-03-20,ECHO,0.416357,0.60701,21.014312,0.0089234
2024-03-21,ECHO,0.617542,0.546791,20.492752,0.01320743
2024-03-22,ECHO,0.33854,0.567196,20.601324,0.01883335
2024-03-25,ECHO,0.393789,0.397295,20.566871,-0.00887549
2024-03-26,ECHO,0.307163,0.590034,21.632194,-0.01300487
2024-03-27,ECHO,0.275643,0.491743,19.897394,-0.02752834
2024-03-28,ECHO,0.525782,0.340165,21.156309,-0.00847207
2024-03-29,ECHO,0.412854,0.684829,21.926075,-0.01138029
2024-04-01,ECHO,0.531017,0.420258,21.637194,-0.00663018
2024-04-02,ECHO,0.537494,0.353581,21.672719,0.00235901
2024-04-03,ECHO,0.419438,0.701842,21.702482,-0.00620335
2024-04-04,ECHO,0.684005,0.433769,21.460627,-8.621e-05
